"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.731332375E0,3.010389709E1,-5.218664551E1,-7.735671997E0,6.074151143E1
1.741304375E0,3.019706726E1,-5.221795654E1,-7.826095581E0,6.082619196E1
1.751277375E0,3.007972717E1,-5.222930908E1,-7.536468506E0,6.074116456E1
1.761249375E0,3.011286926E1,-5.231219482E1,-7.519454956E0,6.082674433E1
1.771221375E0,3.009916687E1,-5.239117432E1,-7.105606079E0,6.083818398E1
1.781193375E0,3.016725159E1,-5.236743164E1,-7.189559937E0,6.086132382E1
1.791165375E0,3.024238586E1,-5.237417603E1,-7.097213745E0,6.089356830E1
1.801137375E0,3.018046570E1,-5.234609985E1,-7.090728760E0,6.083792496E1
1.811109375E0,3.022685242E1,-5.243701172E1,-7.219192505E0,6.095424141E1
1.821081375E0,3.014921570E1,-5.241976929E1,-7.004119873E0,6.087581716E1
1.831053375E0,3.011930847E1,-5.240795898E1,-6.839019775E0,6.083205651E1
1.841025375E0,3.012660217E1,-5.246008301E1,-6.891174316E0,6.088645786E1
1.850997375E0,3.023097229E1,-5.245736694E1,-6.694198608E0,6.091386810E1
1.860970375E0,3.025209045E1,-5.246878052E1,-6.463027954E0,6.090921635E1
1.870942375E0,3.022550964E1,-5.238177490E1,-6.485031128E0,6.082341164E1
1.880914375E0,3.015336609E1,-5.234936523E1,-6.380615234E0,6.074861132E1
1.890886375E0,3.015461731E1,-5.239605713E1,-6.386749268E0,6.079011691E1
1.900858375E0,3.025401306E1,-5.236090088E1,-6.206314087E0,6.079052214E1
1.910830375E0,3.024314880E1,-5.247720337E1,-6.085220337E0,6.087310432E1
1.920802375E0,3.023405457E1,-5.238711548E1,-6.003738403E0,6.078283309E1
1.930774375E0,3.021687317E1,-5.236654663E1,-5.890823364E0,6.074550543E1
1.940746375E0,3.031190491E1,-5.230319214E1,-5.928070068E0,6.074189248E1
1.950718375E0,3.033665466E1,-5.239093018E1,-5.734329224E0,6.081122193E1
1.960691375E0,3.031953430E1,-5.242599487E1,-5.804840088E0,6.083958635E1
1.970663375E0,3.032963562E1,-5.244338989E1,-5.739288330E0,6.085339243E1
1.980635375E0,3.028660583E1,-5.257354736E1,-5.647216797E0,6.093560070E1
1.990607375E0,3.020625305E1,-5.243280029E1,-5.655563354E0,6.077500857E1
2.000579375E0,3.030946350E1,-5.255020142E1,-5.679565430E0,6.092983432E1
2.010551375E0,3.028862000E1,-5.245114136E1,-5.649856567E0,6.083127165E1
2.020523375E0,3.035755920E1,-5.242739868E1,-5.676956177E0,6.084768989E1
2.030495375E0,3.029536438E1,-5.250668335E1,-5.704559326E0,6.088762515E1
2.040467375E0,3.023005676E1,-5.261883545E1,-5.597976685E0,6.094206691E1
2.050439375E0,3.029362488E1,-5.253359985E1,-5.702697754E0,6.090979875E1
2.060412375E0,3.031086731E1,-5.256759644E1,-5.544052124E0,6.093305660E1
2.070384375E0,3.043244934E1,-5.250067139E1,-5.558959961E0,6.093731619E1
2.080356375E0,3.043244934E1,-5.250067139E1,-5.558959961E0,6.093731619E1
2.090328375E0,3.045164490E1,-5.248727417E1,-5.516052246E0,6.093146526E1
2.100300375E0,3.051722717E1,-5.244271851E1,-5.291931152E0,6.090602937E1
2.110272375E0,3.055622864E1,-5.236657715E1,-5.315689087E0,6.086212337E1
2.120244375E0,3.051835632E1,-5.237985229E1,-5.417190552E0,6.086349442E1
2.130216375E0,3.046635437E1,-5.245761108E1,-5.319198608E0,6.089575998E1
2.140188375E0,3.054600525E1,-5.245056152E1,-5.328186035E0,6.093036523E1
2.150160375E0,3.065269470E1,-5.241375732E1,-5.254913330E0,6.094590850E1
2.160132375E0,3.058052063E1,-5.238897705E1,-5.075897217E0,6.087312947E1
2.170105375E0,3.061444092E1,-5.244308472E1,-4.931472778E0,6.092487629E1
2.180077375E0,3.049731445E1,-5.257437134E1,-4.730316162E0,6.096332177E1
2.190049375E0,3.040197754E1,-5.247479248E1,-4.375289917E0,6.080318451E1
2.200021375E0,3.062570190E1,-5.244000244E1,-4.116470337E0,6.086733772E1
2.209993375E0,3.081838989E1,-5.236288452E1,-3.635314941E0,6.086756399E1
2.219965375E0,3.084082031E1,-5.232037354E1,-3.103393555E0,6.081289942E1
2.229937375E0,3.099761963E1,-5.233908081E1,-2.619735718E0,6.088591642E1
2.239909375E0,3.097529602E1,-5.234173584E1,-2.120529175E0,6.085739822E1
2.249881375E0,3.111344910E1,-5.223645020E1,-1.437316895E0,6.081742615E1
2.259853375E0,3.119273376E1,-5.206744385E1,-1.165863037E0,6.070720373E1
2.269826375E0,3.126414490E1,-5.227291870E1,-1.046249390E0,6.091797291E1
2.279798375E0,3.129548645E1,-5.215383911E1,-7.384338379E-1,6.082742548E1
2.289770375E0,3.136204529E1,-5.212130737E1,-3.548431396E-1,6.083037465E1
2.299742375E0,3.152490234E1,-5.198135376E1,1.908721924E-1,6.079405430E1
2.309714375E0,3.152624512E1,-5.210635376E1,7.587585449E-1,6.090609122E1
2.319686375E0,3.149209595E1,-5.212496948E1,1.084487915E0,6.090928225E1
2.329658375E0,3.147863770E1,-5.210031128E1,1.578079224E0,6.089201426E1
2.339630375E0,3.158761597E1,-5.193679810E1,1.968811035E0,6.082010108E1
2.349602375E0,3.176666260E1,-5.198562622E1,2.765365601E0,6.098584617E1
2.359574375E0,3.190824890E1,-5.187963867E1,3.125442505E0,6.098689734E1
2.369546375E0,3.192607117E1,-5.181838989E1,3.848373413E0,6.098548622E1
2.379519375E0,3.199723816E1,-5.173138428E1,4.336532593E0,6.098167662E1
2.389491375E0,3.190147400E1,-5.169213867E1,4.581298828E0,6.091608608E1
2.399463375E0,3.204618835E1,-5.155471802E1,4.920104980E0,6.090200794E1
2.409435375E0,3.221263123E1,-5.145916748E1,5.200729370E0,6.093231585E1
2.419407375E0,3.233367920E1,-5.130752563E1,5.516448975E0,6.089630700E1
2.429379375E0,3.249215698E1,-5.128747559E1,5.921188354E0,6.100168759E1
2.439351375E0,3.260211182E1,-5.118750000E1,6.132583618E0,6.099726578E1
2.449323375E0,3.254916382E1,-5.124050903E1,6.598846436E0,6.106212087E1
2.459295375E0,3.268743896E1,-5.109811401E1,6.909805298E0,6.105105512E1
2.469267375E0,3.262896729E1,-5.114135742E1,7.191696167E0,6.108852952E1
2.479240375E0,3.263201904E1,-5.097628784E1,7.595504761E0,6.100100230E1
2.489212375E0,3.272427368E1,-5.093557739E1,7.586776733E0,6.101532851E1
2.499184375E0,3.268939209E1,-5.096130371E1,7.823715210E0,6.104802495E1
2.509156375E0,3.272833252E1,-5.088342285E1,7.872406006E0,6.101017331E1
2.519128375E0,3.288803101E1,-5.085986328E1,8.293701172E0,6.113210086E1
2.529100375E0,3.290670776E1,-5.069958496E1,8.458831787E0,6.103155877E1
2.539072375E0,3.287713623E1,-5.068051147E1,8.755554199E0,6.104162563E1
2.549044375E0,3.294439697E1,-5.068829346E1,8.854522705E0,6.109860029E1
2.559016375E0,3.290661621E1,-5.066693115E1,9.089248657E0,6.109498952E1
2.568988375E0,3.291018677E1,-5.069458008E1,9.313629150E0,6.115361420E1
2.578960375E0,3.290170288E1,-5.062442017E1,9.243896484E0,6.108030445E1
2.588933375E0,3.299005127E1,-5.053878784E1,9.385833740E0,6.107869051E1
